@relation 'GSPCext-weka.filters.unsupervised.attribute.Remove-R6-10,12-13,20,26-29,31-35-weka.filters.unsupervised.instance.RemoveRange-R1-19396'

@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute Volume numeric
@attribute Return numeric
@attribute '\%K14' numeric
@attribute '\%D3' numeric
@attribute 'Slow\%D3' numeric
@attribute Momentum numeric
@attribute ROC numeric
@attribute '\%R' numeric
@attribute MA5 numeric
@attribute MA10 numeric
@attribute Disparity5 numeric
@attribute Disparity10 numeric
@attribute OSCP numeric
@attribute CCI numeric
@attribute RSI numeric

@data
1399.469971,1406.300049,1393.829956,1400.630005,4006230000,0.000822,77.516255,61.969604,50.246866,4.060059,100.290716,22.483745,1393.947974,1398.009985,100.47936,100.187411,0.291403,66.666667,61.171147
1400.630005,1402.459961,1385.930054,1396.709961,2800980000,-0.002799,62.807611,71.426191,58.697375,-3.050049,99.782102,37.192389,1393.099976,1397.70498,100.259133,99.92881,0.330558,-66.666667,57.97939
1396.670044,1411.22998,1396.670044,1409.119995,2766320000,0.008885,93.682684,78.002184,70.465993,7.920044,100.565233,6.317316,1398.531982,1398.496985,100.75708,100.759602,-0.002502,66.666667,64.340617
1409.099976,1415.27002,1408.780029,1414.76001,2755700000,0.004003,98.637796,85.042697,78.157024,14.26001,101.018208,1.362204,1404.13999,1399.922986,100.756336,101.059846,-0.300326,66.666667,66.780253
1414.400024,1415.930054,1411.050049,1412.900024,2725280000,-0.001315,92.047186,94.789222,85.944701,10.089965,100.719268,7.952814,1406.823999,1400.931982,100.431897,100.854291,-0.418817,66.666667,65.202302
1412.859985,1418.27002,1406.800049,1407.290039,2743150000,-0.003971,72.848755,87.844579,89.225499,1.200073,100.085348,27.151245,1408.156006,1401.05199,99.938503,100.44524,-0.504491,66.666667,60.549008
1407.27002,1414.089966,1403.670044,1409.839966,2440460000,0.001812,79.154202,81.350048,87.994616,8.890015,100.63457,20.845798,1410.782007,1401.940991,99.933226,100.563431,-0.626675,66.666667,61.885798
1409.810059,1415.599976,1408.560059,1413.040039,2289900000,0.00227,87.067328,79.690095,82.961574,31.080078,102.248985,12.932672,1411.566016,1405.048999,100.104425,100.568737,-0.461687,66.666667,63.551932
1413,1413.780029,1404.75,1411.560059,2738170000,-0.001047,83.40764,83.209723,81.416622,24.840088,101.791284,16.59236,1410.926025,1407.533008,100.044937,100.286107,-0.240482,66.666667,62.200747
1411.319946,1416.640015,1411.050049,1413.209961,2552260000,0.001169,87.48751,85.987493,82.962437,13.729981,100.981077,12.51249,1410.988013,1408.906006,100.157475,100.305482,-0.147557,66.666667,63.142536
1413.160034,1427.22998,1413.160034,1425.48999,2729700000,0.008689,96.477755,89.124302,86.107172,24.859985,101.774914,3.522245,1414.628003,1411.392004,100.767833,100.998871,-0.228753,66.666667,69.272011
1425.47998,1431.630005,1425.47998,1427.089966,3229580000,0.001122,91.561273,91.842179,88.984658,30.380005,102.175112,8.438727,1418.078003,1414.430005,100.635505,100.895057,-0.257249,66.666667,69.966781
1427.079956,1431.810059,1420.650024,1422.47998,2568140000,-0.00323,79.664172,89.2344,90.06696,13.359985,100.948108,20.335828,1419.965991,1415.766003,100.177046,100.474229,-0.295781,66.666667,65.384662
1422.420044,1428.300049,1414.880005,1425.550049,2717060000,0.002158,86.35569,85.860379,88.978986,10.790039,100.762676,13.64431,1422.763989,1416.845007,100.19582,100.614396,-0.41602,66.666667,66.942365
1425.51001,1429.050049,1423.51001,1423.530029,2387630000,-0.001417,81.952857,82.657573,85.917451,10.630005,100.752354,18.047143,1424.828003,1417.908008,99.908903,100.396501,-0.485672,66.666667,64.878078
1423.199951,1426.400024,1415.900024,1418.300049,2322410000,-0.003674,61.553773,76.620773,81.712908,11.01001,100.782355,38.446227,1423.390015,1419.009009,99.642405,99.950038,-0.307787,66.666667,59.734787
1418.099976,1418.819946,1410.280029,1410.76001,1647590000,-0.005316,25.195317,56.233982,71.837443,0.920044,100.065259,74.804683,1420.124023,1419.101013,99.34062,99.412233,-0.072037,-66.666667,53.166691
1410.75,1417.910034,1410.449951,1416.900024,1310310000,0.004352,47.014829,44.587973,59.147576,3.859985,100.273169,52.985171,1419.008032,1419.487012,99.851445,99.817752,0.033755,-66.666667,57.305536
1416.630005,1427.719971,1416.630005,1426.839966,1667370000,0.007015,82.337987,51.516045,50.779333,15.279907,101.082484,17.662013,1419.266016,1421.015002,100.533653,100.409916,0.123232,66.666667,62.983956
1426.77002,1427.26001,1422.050049,1424.72998,1508570000,-0.001479,74.839818,68.064212,54.722743,11.520019,100.815167,25.160182,1419.506006,1422.167004,100.368014,100.180216,0.187459,66.666667,61.13804
1424.709961,1427,1416.839966,1418.300049,1678200000,-0.004513,50.073982,69.083929,62.888062,-7.189941,99.495616,49.926018,1419.506006,1421.44801,99.915044,99.778538,0.136808,66.666667,55.766382
1418.030029,1429.420044,1407.859985,1416.599976,3429160000,-0.001199,43.79139,56.235063,64.461068,-10.48999,99.264938,56.20861,1420.673999,1420.399011,99.713233,99.732537,-0.019356,-66.666667,54.399281
1416.599976,1421.839966,1408.430054,1418.339966,3004460000,0.001228,43.757614,45.874329,57.06444,-4.140014,99.708958,56.242386,1420.961987,1419.98501,99.815476,99.884151,-0.068755,-66.666667,55.600416
1418.339966,1418.339966,1405.75,1409.709961,2919400000,-0.006085,15.195518,34.248174,45.452522,-15.840088,98.888844,84.804482,1417.535986,1418.401001,99.447913,99.387265,0.061022,-66.666667,48.75009
1409.26001,1414.97998,1403.969971,1412.839966,2763340000,0.00222,31.860514,30.271215,36.797906,-10.690063,99.249045,68.139486,1415.157984,1417.331995,99.836201,99.683064,0.153623,-66.666667,51.116888
1412.839966,1415.609985,1405.420044,1412.109985,3038380000,-0.000517,29.238464,25.431498,29.983629,-6.190064,99.563558,70.761536,1413.919971,1416.712988,99.871988,99.675093,0.197537,-66.666667,50.532067
1408.699951,1415.98999,1405.319946,1414.849976,2764660000,0.00194,42.750388,34.616455,30.10639,4.089966,100.289912,57.249612,1413.569971,1417.121985,100.090551,99.839674,0.25128,-66.666667,52.719754
1414.839966,1427.119995,1414.839966,1423.819946,2857870000,0.00634,77.995749,49.994867,36.68094,6.919922,100.488385,22.004251,1414.665967,1417.813977,100.647077,100.423608,0.222527,66.666667,59.08644
1423.819946,1431.22998,1422.579956,1430.72998,2686480000,0.004853,98.165811,72.970649,52.527324,3.890014,100.272631,1.834189,1418.869971,1418.202978,100.835877,100.883301,-0.047009,66.666667,63.174452
1430.72998,1433.930054,1428.619995,1431.900024,2599530000,0.000818,93.224218,89.795259,70.920259,7.170044,100.503256,6.775782,1422.681982,1418.919983,100.647934,100.914783,-0.26443,66.666667,63.830286
1431.77002,1435.27002,1428.569946,1430.619995,2690270000,-0.000894,85.143713,92.177914,84.981274,12.319946,100.868642,14.856287,1426.383984,1420.151977,100.296975,100.737105,-0.436909,66.666667,62.519572
1430.589966,1432.959961,1424.209961,1426.369995,2822430000,-0.002971,71.56546,83.31113,88.428101,9.770019,100.689681,28.43454,1428.687988,1421.128979,99.837754,100.368792,-0.529087,66.666667,58.239591
1426.349976,1431.569946,1425.189941,1430.5,2777480000,0.002895,84.760343,80.489839,85.326294,12.160034,100.857343,15.239657,1430.023999,1422.344983,100.033286,100.57335,-0.536985,66.666667,61.039168
1430.469971,1431.390015,1420.400024,1422.949951,2540120000,-0.005278,60.638819,72.321541,78.707503,13.23999,100.9392,39.361181,1428.467993,1423.668982,99.613709,99.949495,-0.335955,66.666667,53.940586
1422.949951,1431.329956,1421.660034,1427.98999,2975070000,0.003542,76.741155,74.046772,75.619384,15.150024,101.07231,23.258845,1427.685986,1425.183984,100.021293,100.196887,-0.175249,66.666667,57.511668
1427.959961,1440.140015,1427.959961,1440.130005,2783180000,0.008501,99.972325,79.117433,75.161915,28.02002,101.984266,0.027675,1429.587988,1427.985986,100.737416,100.85043,-0.11206,66.666667,64.605101
1440.119995,1440.689941,1422.339966,1423.900024,2994330000,-0.01127,54.275788,76.996423,76.720209,9.050048,100.639647,45.724212,1429.093994,1428.890991,99.636555,99.65071,-0.014205,66.666667,52.170803
1423.900024,1427.27002,1416.959961,1422.180054,2626620000,-0.001208,49.59177,67.946628,74.686828,-1.639892,99.884824,50.40823,1427.430005,1428.727002,99.63221,99.541764,0.090862,-66.666667,51.03697
1422.030029,1426.939941,1418.459961,1420.619995,2730480000,-0.001097,43.257142,49.041567,64.661539,-10.109985,99.293369,56.742858,1426.964014,1427.716003,99.555418,99.502982,0.052699,-66.666667,49.97478
1420.609985,1428.819946,1420.609985,1428.819946,2706250000,0.005772,66.440496,53.096469,56.694888,-3.080078,99.784896,33.559504,1427.130005,1427.407995,100.118415,100.098917,0.019479,-66.666667,55.252189
1428.650024,1441.609985,1424.780029,1438.23999,2976690000,0.006593,87.411309,65.702982,55.947006,7.619995,100.532636,12.588691,1426.752002,1428.169995,100.805185,100.705098,0.099386,66.666667,60.391939
1437.900024,1446.640015,1437.900024,1445.939941,2914890000,0.005354,97.641264,83.831023,67.543491,19.569946,101.37201,2.358736,1431.159985,1430.12699,101.032726,101.105703,-0.072179,66.666667,64.007291
1445.939941,1449.329956,1444.48999,1448.390015,2569450000,0.001694,97.096258,94.049611,81.194539,17.890015,101.250613,2.903742,1436.401977,1431.915991,100.834588,101.150488,-0.312307,66.666667,65.093299
1448.329956,1449.380005,1443.849976,1446.98999,2439430000,-0.000967,92.627971,95.788498,91.223044,24.040039,101.689451,7.372029,1441.675976,1434.319995,100.3686,100.883345,-0.510238,66.666667,63.908665
1446.97998,1450.189941,1443.400024,1448,2608710000,0.000698,93.409743,94.377991,94.7387,20.01001,101.401271,6.590257,1445.511987,1436.320996,100.17212,100.813119,-0.635829,66.666667,64.41233
1447.410034,1452.98999,1446.439941,1450.02002,2618820000,0.001395,91.756959,92.598225,94.254904,9.890015,100.686745,8.243041,1447.867993,1437.309998,100.148634,100.884292,-0.72921,66.666667,65.450092
1449.98999,1450.449951,1442.810059,1448.310059,2816180000,-0.001179,87.011026,90.72591,92.567375,24.410035,101.714308,12.988974,1448.342017,1439.751001,99.997793,100.594482,-0.593162,66.666667,63.75755
1448.25,1452.449951,1433.439941,1438.060059,2951810000,-0.007077,58.562534,79.110173,87.478102,15.880005,101.116596,41.437466,1446.276026,1441.339001,99.431923,99.772507,-0.341361,66.666667,54.627463
1438,1439.109985,1431.439941,1433.369995,2395680000,-0.003261,45.545437,63.706332,77.847472,12.75,100.897495,54.454563,1443.552027,1442.614002,99.294654,99.359218,-0.06498,-66.666667,51.002848
1433.219971,1444.410034,1433.219971,1444.26001,2652150000,0.007597,75.770267,59.959412,67.591973,15.440064,101.080616,24.229733,1442.804029,1444.158008,100.100913,100.007063,0.093844,66.666667,57.994918
1443.910034,1457.650024,1443.910034,1455.300049,2699290000,0.007644,94.224696,71.8468,65.170848,17.060059,101.186176,5.775304,1443.860034,1445.864014,100.792322,100.652623,0.138793,66.666667,63.620095
1455.150024,1457.969971,1453.189941,1456.810059,2490920000,0.001038,97.064258,89.01974,73.608651,10.870118,100.751768,2.935742,1445.560034,1446.951026,100.778247,100.681366,0.096225,66.666667,64.31859
1456.77002,1456.77002,1451.569946,1455.540039,2399450000,-0.000872,93.495897,94.928283,85.264941,7.150024,100.493653,6.504103,1449.05603,1447.666028,100.447464,100.543911,-0.095925,66.666667,63.220285
1455.530029,1460.530029,1449.199951,1459.680054,2337860000,0.002844,97.622448,96.060867,93.336297,12.690064,100.876997,2.377552,1454.318042,1448.935034,100.368696,100.74158,-0.37014,66.666667,65.302111
1459.599976,1459.599976,1452.02002,1457.630005,2606980000,-0.001404,90.030886,93.71641,94.901854,9.630005,100.665056,9.969114,1456.992041,1449.898035,100.043786,100.533277,-0.486894,66.666667,63.394025
1457.290039,1461.569946,1450.51001,1456.380005,1950770000,-0.000858,82.774842,90.142725,93.306668,6.359985,100.438614,17.225158,1457.208032,1450.534033,99.943177,100.403022,-0.457999,66.666667,62.198952
1456.219971,1456.219971,1448.359985,1451.189941,2579950000,-0.003564,65.549276,79.451668,87.770268,2.879882,100.198844,34.450724,1456.084009,1450.822022,99.663888,100.025359,-0.361379,66.666667,57.359753
1451.040039,1456.949951,1445.47998,1449.369995,2822170000,-0.001254,59.508965,69.277694,79.624029,11.309936,100.786472,40.491035,1454.85,1451.953015,99.623329,99.8221,-0.199126,66.666667,55.716902
1449.25,1449.25,1389.420044,1399.040039,4065230000,-0.034725,13.333345,46.130528,64.953297,-34.329956,97.604948,86.666655,1442.721997,1448.52002,96.972254,96.584101,0.401881,-66.666667,30.051282
1398.640015,1415.890015,1396.650024,1406.819946,3925250000,0.005561,24.116321,32.319543,49.242589,-37.440064,97.407665,75.883679,1432.559985,1444.776013,98.203214,97.372875,0.852741,-66.666667,35.199148
1406.800049,1409.459961,1380.869995,1403.170044,3874910000,-0.002594,27.633287,21.694317,33.381463,-52.130005,96.41792,72.366713,1421.917993,1439.563013,98.681503,97.471943,1.240931,-66.666667,33.944004
1403.160034,1403.400024,1386.869995,1387.170044,3312260000,-0.011403,7.806757,19.852122,24.621994,-69.640015,95.219692,92.193243,1409.114014,1432.599011,98.442712,96.828913,1.66665,-66.666667,29.042328
1387.109985,1391.859985,1373.969971,1374.119995,3480520000,-0.009408,0.17126,11.870435,17.805625,-81.420044,94.406197,99.82874,1394.064014,1424.457007,98.569361,96.466232,2.180172,-66.666667,25.739817
1374.060059,1397.900024,1374.060059,1395.410034,3358160000,0.015494,24.474965,10.817661,14.180072,-64.27002,95.596979,75.525035,1393.338013,1418.030005,100.148709,98.404831,1.772147,-66.666667,38.203129
1395.02002,1401.160034,1390.640015,1391.969971,3141350000,-0.002465,20.547951,15.064725,12.584274,-65.660034,95.495425,79.452049,1390.368018,1411.464001,100.115218,98.618879,1.517295,-66.666667,37.135156
1391.880005,1407.930054,1391.880005,1401.890015,3014850000,0.007127,31.872205,25.631707,17.171364,-54.48999,96.258532,68.127795,1390.112012,1406.015002,100.84727,99.706619,1.144008,-66.666667,42.168211
1401.890015,1410.150024,1397.300049,1402.839966,2623050000,0.000678,32.956625,28.458927,23.051787,-48.349975,96.668253,67.043375,1393.245996,1401.180005,100.688606,100.118469,0.569462,-66.666667,42.638466
1402.800049,1409.339966,1398.400024,1406.599976,2664000000,0.00268,37.248875,34.025902,29.372179,-42.770019,97.049061,62.751125,1399.741992,1396.903003,100.489946,100.694177,-0.202822,-66.666667,44.558801
1406.22998,1406.22998,1377.709961,1377.949951,3485570000,-0.020368,4.543357,24.916286,29.133705,-21.090088,98.492531,95.456643,1396.249976,1394.793994,98.689345,98.792363,-0.104278,-66.666667,34.976135
1377.859985,1388.089966,1363.97998,1387.170044,3758350000,0.006691,24.943607,22.24528,27.062489,-19.649902,98.60324,75.056393,1395.28999,1392.829004,99.418046,99.593707,-0.176378,-66.666667,39.573534
1387.109985,1395.72998,1385.160034,1392.280029,2821900000,0.003684,30.439989,19.975651,22.379072,-10.890015,99.223899,69.560011,1393.367993,1391.740002,99.921918,100.038802,-0.116839,-66.666667,42.004648
1392.280029,1397.51001,1383.630005,1386.949951,3393640000,-0.003828,26.937921,27.440506,23.220479,-0.220093,99.984134,73.062079,1390.18999,1391.717993,99.766936,99.657399,0.109913,-66.666667,40.194769
1386.949951,1403.199951,1386.949951,1402.060059,2777180000,0.010894,73.357837,43.578583,30.33158,27.940064,102.033306,26.642163,1389.282007,1394.512,100.919759,100.541269,0.376453,66.666667,47.170832
1402.040039,1411.530029,1400.699951,1410.939941,2795940000,0.006333,98.759017,66.351592,45.790227,15.529907,101.112928,1.240983,1395.880005,1396.06499,101.078885,101.065491,0.013252,66.666667,50.766275
1410.920044,1437.77002,1409.75,1435.040039,3184770000,0.017081,96.300339,89.472398,66.467524,43.070068,103.094181,3.699661,1405.454004,1400.371997,102.105087,102.475631,-0.361592,66.666667,58.891956
1435.040039,1437.660034,1429.880005,1434.540039,3129970000,-0.000348,95.622741,96.894033,84.239341,32.650024,102.329,4.377259,1413.906006,1403.637,101.459364,102.20164,-0.726286,66.666667,58.67921
1434.540039,1438.890015,1433.209961,1436.109985,2619020000,0.001094,96.288842,96.070641,94.14569,33.270019,102.371619,3.711158,1423.738013,1406.964001,100.868978,102.071551,-1.178167,66.666667,59.178037
1436.109985,1437.650024,1423.280029,1437.5,2754660000,0.000968,98.144421,96.685335,96.550003,30.900024,102.196788,1.855579,1430.826001,1410.054004,100.466444,101.94645,-1.451749,66.666667,59.642077
1437.48999,1437.48999,1425.540039,1428.609985,2673040000,-0.006184,86.276832,93.570031,95.442002,50.660034,103.676479,13.723168,1434.36001,1415.120007,99.599123,100.953274,-1.341365,66.666667,55.315398
1428.349976,1428.349976,1414.069946,1417.22998,3000440000,-0.007966,71.085269,85.168841,91.808069,30.059936,102.166997,28.914731,1430.797998,1418.126001,99.051717,99.936817,-0.885659,66.666667,50.258012
1417.170044,1426.23999,1413.27002,1422.530029,2854710000,0.00374,78.160488,78.50753,85.748801,30.25,102.172695,21.839512,1428.395996,1421.151001,99.589332,100.097036,-0.507212,66.666667,52.455738
1422.52002,1429.219971,1408.900024,1420.859985,2903960000,-0.001174,75.931089,75.058949,79.57844,33.910034,102.444936,24.068911,1425.345996,1424.542004,99.685269,99.74153,-0.056407,66.666667,51.683741
1420.829956,1425.48999,1416.369995,1424.550049,2875880000,0.002597,80.857083,78.31622,77.294233,22.48999,101.604068,19.142917,1422.756006,1426.791003,100.126096,99.842937,0.283604,66.666667,53.320373
1424.27002,1440.569946,1424.27002,1437.77002,2921760000,0.00928,95.082668,83.956946,79.110705,26.830079,101.901575,4.917332,1424.588013,1429.474011,100.925321,100.580354,0.342976,66.666667,58.703406
1437.75,1440.160034,1435.079956,1439.369995,2616320000,0.001113,97.892602,91.277451,84.516872,4.329956,100.301731,2.107398,1429.016016,1429.907007,100.724553,100.66179,0.06235,66.666667,59.309374
1438.939941,1444.880005,1436.670044,1443.76001,2357230000,0.00305,98.066643,97.013971,90.749456,9.219971,100.642713,1.933357,1433.262012,1430.829004,100.732455,100.903742,-0.169753,66.666667,60.998534
1443.77002,1448.099976,1443.280029,1444.609985,2349410000,0.000589,92.637154,96.1988,94.830074,8.5,100.591877,7.362846,1438.012012,1431.679004,100.458826,100.903204,-0.4404,66.666667,61.332212
1444.579956,1448.72998,1443.98999,1448.390015,2510110000,0.002617,99.146459,96.616752,96.609841,10.890015,100.757566,0.853541,1442.780005,1432.768005,100.388833,101.090338,-0.693938,66.666667,62.853405
1448.22998,1448.390015,1436.150024,1438.869995,2950190000,-0.006573,75.244801,89.009471,93.941674,10.26001,100.718181,24.755199,1443,1433.794006,99.71379,100.354025,-0.637976,66.666667,56.807856
1438.869995,1448.02002,1433.910034,1447.800049,2770570000,0.006206,97.665247,90.685502,92.103908,30.570069,102.15703,2.334753,1444.686011,1436.851013,100.215551,100.762016,-0.542332,66.666667,60.655992
1447.800049,1453.109985,1444.150024,1452.849976,2690020000,0.003488,99.411877,90.773975,90.156316,30.319947,102.13141,0.588123,1446.504004,1439.883008,100.438711,100.900557,-0.457724,66.666667,62.668993
1452.839966,1468.619995,1452.839966,1468.329956,2870140000,0.010655,99.514335,98.86382,93.441099,47.469971,103.340932,0.485665,1451.247998,1444.630005,101.177053,101.640555,-0.456021,66.666667,68.047143
1468.469971,1474.349976,1467.150024,1471.47998,2920570000,0.002145,95.614976,98.180396,95.939397,46.929931,103.294369,4.385024,1455.865991,1449.322998,101.072488,101.528782,-0.449423,66.666667,69.015062
1471.469971,1476.569946,1466.410034,1472.5,2971330000,0.000693,93.985591,96.371634,97.805283,34.72998,102.415545,6.014409,1462.591992,1452.795996,100.677428,101.356282,-0.66977,66.666667,69.338265
1472.47998,1474.22998,1464.469971,1470.72998,2913610000,-0.001202,91.369924,93.65683,96.06962,31.359985,102.17873,8.630076,1467.177978,1455.931995,100.242098,101.016393,-0.766504,66.666667,68.013399
1470.689941,1484.73999,1470.689941,1484.349976,3329940000,0.009261,99.429554,94.928356,94.985607,40.589966,102.811407,0.570446,1473.477978,1459.990991,100.737846,101.668434,-0.915317,66.666667,72.390299
1484.329956,1487.319946,1480.189941,1480.930054,2575020000,-0.002304,89.865346,93.554941,94.046709,36.320069,102.514178,10.134654,1475.997998,1463.622998,100.334151,101.18248,-0.838416,66.666667,69.830168
1480.930054,1483.819946,1473.73999,1480.410034,3119750000,-0.000351,87.062491,92.11913,93.534142,32.020019,102.210732,12.937509,1477.784009,1466.825,100.1777,100.926152,-0.741584,66.666667,69.427171
1480.280029,1496.589966,1480.280029,1495.420044,3252590000,0.010139,98.133498,91.687112,92.453728,56.550049,103.930171,1.866502,1482.368018,1472.480005,100.880485,101.557919,-0.667042,66.666667,74.07886
1495.27002,1498.02002,1491.170044,1494.25,3211800000,-0.000782,94.11945,93.105146,92.303796,46.449951,103.208313,5.88055,1487.072022,1477.125,100.482692,101.159347,-0.6689,66.666667,73.15387
1494.209961,1497.319946,1488.670044,1494.069946,2732810000,-0.00012,93.838598,95.363849,93.385369,41.21997,102.83718,6.161402,1489.016016,1481.246997,100.339414,100.865686,-0.521755,66.666667,73.002686
1494.069946,1497.160034,1482.290039,1482.369995,3093420000,-0.007831,75.588787,87.848945,92.10598,14.040039,100.956191,24.411213,1489.304004,1482.651001,99.534413,99.981047,-0.446719,66.666667,63.777868
1482.369995,1487.27002,1476.699951,1486.300049,3400350000,0.002651,81.718962,83.715449,88.976081,14.820069,101.007154,18.281038,1490.482007,1484.133008,99.719422,100.146014,-0.42597,66.666667,65.373178
1486.130005,1499.099976,1486.130005,1495.920044,3189800000,0.006472,94.21304,83.840263,85.134886,23.420044,101.590495,5.78696,1490.582007,1486.475012,100.358118,100.635398,-0.27553,66.666667,68.966625
1495.560059,1503.339966,1495.560059,1502.390015,3007970000,0.004325,98.118909,91.350303,86.302005,31.660035,102.152675,1.881091,1492.21001,1489.641016,100.68221,100.855844,-0.17216,66.666667,71.123169
1502.349976,1510.339966,1501.800049,1505.619995,2761930000,0.00215,89.710112,94.01402,89.734862,21.270019,101.432952,10.289888,1494.52002,1491.768018,100.742712,100.928561,-0.18414,66.666667,72.158846
1505.569946,1511,1505.540039,1509.47998,2545090000,0.002564,96.733249,94.85409,93.406138,28.549926,101.927838,3.266751,1499.942017,1494.62301,100.635889,100.994028,-0.354614,66.666667,73.384715
1509.359985,1509.359985,1500.660034,1507.719971,2795720000,-0.001166,92.950727,93.131363,93.999824,27.309937,101.844755,7.049273,1504.226001,1497.354004,100.232277,100.692286,-0.456846,66.666667,71.835549
1507.319946,1513.800049,1503.77002,1512.579956,2935550000,0.003223,97.169822,95.617932,94.534462,17.159912,101.147498,2.830178,1507.557983,1499.069995,100.33312,100.901223,-0.563029,66.666667,73.501005
1512.329956,1512.329956,1491.420044,1491.469971,3031240000,-0.013956,44.258499,78.126349,88.958548,-2.780029,99.813952,55.741501,1505.373975,1498.791992,99.076375,99.511472,-0.437232,66.666667,57.615206
1491.469971,1506.23999,1491.469971,1505.849976,2720780000,0.009641,80.154615,73.860979,82.535087,11.78003,100.788452,19.845385,1505.419971,1499.969995,100.028564,100.392007,-0.362024,66.666667,63.486442
1505.76001,1510.900024,1498.339966,1503.150024,2776130000,-0.001793,71.293809,65.235641,72.407656,20.780029,101.401811,28.706191,1504.15398,1502.047998,99.933254,100.073368,-0.140011,66.666667,61.772757
1503.109985,1514.829956,1500.430054,1501.189941,3071020000,-0.001304,64.227608,71.89201,70.329543,14.889892,101.001809,35.772392,1502.847974,1503.536987,99.889674,99.843898,0.045847,66.666667,60.493837
1500.75,1514.150024,1500.75,1514.140015,2915350000,0.008627,98.190556,77.903991,71.677214,18.219971,101.217978,1.809444,1503.159985,1505.358984,100.730463,100.583318,0.146292,66.666667,65.572009
1514.01001,1517.140015,1509.290039,1512.75,2868640000,-0.000918,89.144392,83.854185,77.883396,10.359985,100.689567,10.855608,1507.415991,1506.394983,100.353851,100.421869,-0.067732,66.666667,64.620065
1512.73999,1522.75,1512.73999,1522.75,2959050000,0.00661,100,95.778316,85.845497,17.130005,101.137738,0,1510.795996,1508.107983,100.791239,100.970886,-0.17792,66.666667,68.200067
1522.75,1529.869995,1522.709961,1525.099976,3465360000,0.001543,89.094604,92.746332,90.792944,15.619996,101.034793,10.905396,1515.185986,1509.669983,100.654308,101.022077,-0.364048,66.666667,68.98898
1525.099976,1529.23999,1522.050049,1524.119995,2860500000,-0.000643,85.045495,91.380033,93.30156,16.400024,101.087737,14.954505,1519.771997,1511.309985,100.286095,100.84761,-0.556795,66.666667,68.22997
1524.089966,1532.430054,1521.900024,1522.280029,3084260000,-0.001207,75.249884,83.129994,89.085453,9.700073,100.641293,24.750116,1521.4,1512.279993,100.057843,100.661256,-0.599448,66.666667,66.744249
1522.099976,1529.310059,1505.180054,1507.51001,3365530000,-0.009703,39.234241,66.509873,80.339967,16.040039,101.075452,60.765759,1520.352002,1513.883997,99.155328,99.578965,-0.425428,66.666667,56.159802
1507.5,1517.410034,1507.5,1515.72998,2316250000,0.005453,59.278054,57.920726,69.186865,9.880004,100.656108,40.721946,1518.947998,1514.871997,99.788142,100.056637,-0.268344,66.666667,59.998942
1515.550049,1521.800049,1512.02002,1518.109985,2571790000,0.00157,65.081528,54.531274,59.653958,14.959961,100.995241,34.918472,1517.55,1516.367993,100.036901,100.114879,-0.077889,66.666667,61.056555
1517.599976,1530.22998,1510.060059,1530.22998,2980210000,0.007984,94.635276,72.998286,61.816762,29.040039,101.934468,5.364724,1518.771997,1519.271997,100.754424,100.721265,0.032921,66.666667,65.981467
1530.189941,1535.560059,1528.26001,1530.619995,3335530000,0.000255,88.795522,82.837442,70.122334,16.47998,101.088405,11.204478,1520.43999,1520.919995,100.669543,100.637772,0.03157,66.666667,66.128735
1530.619995,1540.560059,1530.619995,1536.339966,2927020000,0.003737,90.004539,91.145112,82.326947,23.589966,101.559409,9.995461,1526.205981,1523.278992,100.663998,100.857425,-0.191782,66.666667,68.2959
1536.280029,1540.530029,1532.310059,1539.180054,2738930000,0.001849,96.561164,91.787075,88.589876,16.430054,101.078973,3.438836,1530.895996,1524.921997,100.541125,100.935002,-0.390229,66.666667,69.340915
1539.119995,1539.119995,1525.619995,1530.949951,2939450000,-0.005347,75.860101,87.475268,90.135818,5.849975,100.38358,24.139899,1533.463989,1525.506995,99.836055,100.356797,-0.51889,66.666667,62.884293
1530.569946,1530.569946,1514.130005,1517.380005,2964190000,-0.008864,34.482615,68.96796,82.743434,-6.73999,99.557778,65.517385,1530.893994,1524.832995,99.117249,99.511226,-0.395912,-66.666667,53.921141
1517.359985,1517.359985,1490.369995,1490.719971,3538470000,-0.01757,0.697301,37.013339,64.485522,-31.560058,97.92679,99.302699,1522.913989,1521.67699,97.886025,97.965599,-0.081226,-66.666667,41.342155
1490.709961,1507.76001,1487.410034,1507.670044,2993460000,0.01137,38.118533,24.432817,43.471372,0.160034,100.010616,61.881467,1517.180005,1521.692993,99.373182,99.078464,0.297459,-66.666667,49.545326
1507.640015,1515.530029,1503.349976,1509.119995,2525280000,0.000962,40.846568,26.554134,29.33343,-6.609985,99.563907,59.153432,1511.167993,1521.031995,99.864476,99.216848,0.65274,-66.666667,50.17995
1509.119995,1511.329956,1492.969971,1493,3056200000,-0.010682,10.517335,29.827479,26.938143,-25.109985,98.345971,89.482665,1503.578003,1518.520996,99.296478,98.319352,0.993829,-66.666667,43.617655
1492.650024,1515.699951,1492.650024,1515.670044,3077930000,0.015184,53.170267,34.844723,30.408779,-14.559936,99.048513,46.829733,1503.236011,1517.065002,100.827151,99.908049,0.919948,-66.666667,53.022498
1515.579956,1526.449951,1515.579956,1522.969971,2813630000,0.004816,66.904836,43.530812,36.067671,-7.650024,99.500201,33.095164,1509.686011,1516.3,100.879915,100.439885,0.438104,66.666667,55.554931
